"","date","country","reported_cases","predicted_cases","cases_min","cases_max","cases_min2","cases_max2","reported_deaths","estimated_deaths","deaths_min","deaths_max","deaths_min2","deaths_max2","rt","rt_min","rt_max","rt_min2","rt_max2","mu_rep","mu_li","mu_ui"
"1",2020-03-18,"E06000013 - North Lincolnshire",0,267.450477478896,136.956542020903,454.572282734503,209.403295150165,317.232781847293,0,2.67450477478896e-13,1.36956542020903e-13,4.54572282734503e-13,2.09403295150165e-13,3.17232781847293e-13,3.24434633827475,2.67722113331404,3.90230915298487,3.06054460304123,3.42055657094538,3.40905322186392,2.82822322367299,4.07972602642348
"2",2020-03-19,"E06000013 - North Lincolnshire",2,267.450477478896,136.956542020903,454.572282734503,209.403295150165,317.232781847293,0,0,0,0,0,0,3.51848149746457,2.89903854187756,4.21940199321829,3.31849723816411,3.71636281051774,3.40905322186392,2.82822322367299,4.07972602642348
"3",2020-03-20,"E06000013 - North Lincolnshire",1,267.450477478896,136.956542020903,454.572282734503,209.403295150165,317.232781847293,0,9.59768215429057e-05,5.11968063362937e-05,0.000161857605221173,7.52199506211079e-05,0.000112577020635639,3.37287243931237,2.78445209632702,4.03593292740785,3.18261798937395,3.55316370554598,3.40905322186392,2.82822322367299,4.07972602642348
"4",2020-03-21,"E06000013 - North Lincolnshire",0,267.450477478896,136.956542020903,454.572282734503,209.403295150165,317.232781847293,0,0.000626672187721325,0.000334285029607565,0.00105683495173825,0.000491142030526058,0.00073506172297388,2.89632000320283,2.42127469259753,3.43502041968625,2.74438223797743,3.05028292832532,3.40905322186392,2.82822322367299,4.07972602642348
"5",2020-03-22,"E06000013 - North Lincolnshire",0,267.450477478896,136.956542020903,454.572282734503,209.403295150165,317.232781847293,0,0.00233449504164656,0.00124528702470926,0.003936948221115,0.00182961468128401,0.00273827047251981,2.87081841919222,2.403834873073,3.39599385909401,2.71225696252725,3.02935878732895,3.40905322186392,2.82822322367299,4.07972602642348
"6",2020-03-23,"E06000013 - North Lincolnshire",1,267.450477478896,136.956542020903,454.572282734503,209.403295150165,317.232781847293,0,0.00688492552185726,0.00367261796041824,0.0116109029157188,0.00539592528132007,0.008075745686186,2.37307576992239,2.01132006598794,2.77482709218167,2.25476095460781,2.48607122548851,3.40905322186392,2.82822322367299,4.07972602642348
"7",2020-03-24,"E06000013 - North Lincolnshire",1,182.169943647259,108.035256446611,278.050065042559,150.69183591973,209.341109479816,0,0.0155510679376432,0.00829538841490123,0.0262256925636306,0.0121878443521083,0.0182407884318158,1.30451928569094,1.09224633085609,1.5154523460121,1.23421801094399,1.37333786326173,3.40905322186392,2.82822322367299,4.07972602642348
"8",2020-03-25,"E06000013 - North Lincolnshire",3,199.347120971478,120.28659180134,302.473263347728,165.918567018594,228.458255601406,0,0.0307154057414222,0.0163844838160356,0.0517991941885759,0.0240725965502434,0.0360279576922468,1.22227735380037,1.01268502968986,1.42921963093985,1.15437499064969,1.2933504259874,3.40905322186392,2.82822322367299,4.07972602642348
"9",2020-03-26,"E06000013 - North Lincolnshire",3,222.683055287435,136.586844836185,333.121461143397,186.422102993061,254.691306365001,0,0.0537163723558583,0.0286617807902834,0.0905772506495186,0.0421038362155529,0.0630022954088692,1.24372097651665,1.0271650295013,1.46156374335031,1.17368273634381,1.31762746322853,3.40905322186392,2.82822322367299,4.07972602642348
"10",2020-03-27,"E06000013 - North Lincolnshire",2,204.562013661952,128.94921560661,298.637228639963,173.291637195176,232.23327939364,0,0.0876078959331886,0.046785289521842,0.147665139188905,0.068692880980766,0.10272745508086,1.08138317682519,0.879219114433905,1.29576909744971,1.01309329913978,1.15224868071011,3.40905322186392,2.82822322367299,4.07972602642348
"11",2020-03-28,"E06000013 - North Lincolnshire",2,139.798062786625,90.1647265794065,200.603956270178,119.822296810833,156.975877154432,0,0.131931752629808,0.0705780093732938,0.222180486828217,0.103522853283889,0.154638772583789,0.713648736837692,0.564487700935761,0.879492574358212,0.658406678570671,0.763929850462738,3.40905322186392,2.82822322367299,4.07972602642348
"12",2020-03-29,"E06000013 - North Lincolnshire",6,133.457840900869,87.8200468308561,189.500031731023,115.331083348766,149.242958784937,0,0.18810390914626,0.100827971251115,0.316258437036398,0.147822437471963,0.220308372330726,0.670456147460402,0.52732672733167,0.836963564429096,0.616157140784666,0.719600955959689,3.40905322186392,2.82822322367299,4.07972602642348
"13",2020-03-30,"E06000013 - North Lincolnshire",3,180.937060552018,119.005511820332,257.255873545809,156.811934386155,202.351900569709,0,0.25550152629138,0.137238468094511,0.428576671093724,0.201251696608331,0.299129531484768,0.914984980789032,0.74138143518295,1.09909766600939,0.852922344158633,0.972911912659058,3.40905322186392,2.82822322367299,4.07972602642348
"14",2020-03-31,"E06000013 - North Lincolnshire",7,197.729803280472,133.120925867451,276.933881888257,172.293733089588,221.126636264952,0,0.333247058277786,0.179555782458084,0.557237077383617,0.263079297866452,0.390063556234495,1.02529379711489,0.836328610143662,1.22497938997982,0.960678848471125,1.09215083605746,3.40905322186392,2.82822322367299,4.07972602642348
"15",2020-04-01,"E06000013 - North Lincolnshire",8,174.367171481128,118.738728313346,241.515396637093,153.4020418351,194.109494236294,0,0.420369594506147,0.227839041421444,0.70147769110819,0.332468983903467,0.4913686932563,0.925637306686825,0.747952881811514,1.11999414030133,0.860915610533723,0.988105055899722,3.40905322186392,2.82822322367299,4.07972602642348
"16",2020-04-02,"E06000013 - North Lincolnshire",4,183.193439284847,126.148761799475,249.84628902453,161.558121736656,203.333115575016,0,0.513861179247368,0.28055429159619,0.854103583899869,0.407556447725838,0.600262199505032,0.986714466334075,0.803996384909724,1.18402818168262,0.924521854845261,1.0523824554812,3.40905322186392,2.82822322367299,4.07972602642348
"17",2020-04-03,"E06000013 - North Lincolnshire",13,170.905334381182,119.053215261709,232.07158391437,151.62903834061,188.774024245952,1,0.613372213923711,0.337223695222408,1.01296579756695,0.487976616889964,0.715238737420558,0.931705819684319,0.751710196752842,1.12853586516091,0.869870230614238,0.995920928271392,3.40905322186392,2.82822322367299,4.07972602642348
"18",2020-04-04,"E06000013 - North Lincolnshire",4,172.227028926463,121.126763780661,232.475584553696,153.303681552609,189.611795298648,0,0.714262647815581,0.396312902074908,1.17156220833757,0.570501780955351,0.831427618850893,0.946816007288809,0.766554395079711,1.14514450173962,0.884750005136367,1.01055768441053,3.40905322186392,2.82822322367299,4.07972602642348
"19",2020-04-05,"E06000013 - North Lincolnshire",0,168.752449061696,118.805960854164,229.009168402161,149.916351347875,185.670660928954,1,0.816051553848531,0.455540921502673,1.32998717877612,0.654713532990585,0.948773803286167,0.935502689297968,0.75590762821587,1.13152169458158,0.874385234027877,0.998725634189864,3.40905322186392,2.82822322367299,4.07972602642348
"20",2020-04-06,"E06000013 - North Lincolnshire",7,186.467770265757,130.917889801036,251.404497740287,165.443133110894,205.247615369569,1,0.916439668003435,0.517593730052515,1.48312359624507,0.737751370996837,1.06391187600175,1.0415167010098,0.848447703023389,1.23511999110142,0.976755411556225,1.10645204979159,3.40905322186392,2.82822322367299,4.07972602642348
"21",2020-04-07,"E06000013 - North Lincolnshire",5,217.151701790212,153.228868437615,291.937189402542,193.43097012523,238.126935044255,0,1.01391298175072,0.581231315631948,1.62846632223603,0.81875070427236,1.17464465292785,1.22147484167722,1.00506673202892,1.44238635455691,1.150307898225,1.29528334481002,3.40905322186392,2.82822322367299,4.07972602642348
"22",2020-04-08,"E06000013 - North Lincolnshire",10,206.286139877959,147.298666444568,278.82533814242,183.59632904452,226.721506827297,0,1.10606838093864,0.641538047452334,1.7668290764811,0.897720893000406,1.27917315959494,1.1591500599237,0.951953504160995,1.37320205646168,1.09065819270108,1.23043776110572,3.40905322186392,2.82822322367299,4.07972602642348
"23",2020-04-09,"E06000013 - North Lincolnshire",17,197.575875952977,140.526968989461,268.050318690844,175.345928890188,217.147693685558,0,1.19400795578377,0.697612277774828,1.8880783730384,0.973622863468937,1.37826294771517,1.09639103821264,0.898116537295516,1.30207246753479,1.03052677568784,1.16635718018503,3.40905322186392,2.82822322367299,4.07972602642348
"24",2020-04-10,"E06000013 - North Lincolnshire",3,147.286639542628,101.731661659975,204.254750656999,129.425445883753,163.473779833812,1,1.27578439886861,0.750335050324008,1.99540874142445,1.04337044499267,1.4705034314494,0.80449377065432,0.619725699054185,1.01603883340034,0.740377879231818,0.865092556313853,3.40905322186392,2.82822322367299,4.07972602642348
"25",2020-04-11,"E06000013 - North Lincolnshire",16,180.262201309201,122.580952321541,251.762682264123,157.926951209587,200.788121744322,1,1.35073094523799,0.805432206575599,2.09027314463697,1.11388431437951,1.55046450412134,0.972976622267698,0.746568318251476,1.21584313028021,0.897672897829633,1.04430959028257,3.40905322186392,2.82822322367299,4.07972602642348
"26",2020-04-12,"E06000013 - North Lincolnshire",8,111.874534965375,73.3639069752449,161.073813093446,96.9650597888505,125.390911742546,1,1.4198559177251,0.860793846608985,2.17859500140307,1.17843550307545,1.62292675294977,0.603967372894627,0.456381550487203,0.773493430257,0.550444888209102,0.653048673874743,3.40905322186392,2.82822322367299,4.07972602642348
"27",2020-04-13,"E06000013 - North Lincolnshire",7,113.115386896346,73.2139152323392,164.90163346341,96.9631437587822,127.239391562323,1,1.48170132025497,0.908503908122556,2.2556617900057,1.23656186356682,1.6892408176577,0.616769586142976,0.46690498375259,0.796976419654659,0.560046044759673,0.665863770710687,3.40905322186392,2.82822322367299,4.07972602642348
"28",2020-04-14,"E06000013 - North Lincolnshire",16,229.032839332385,155.060369940785,321.033353153483,200.234494451212,256.032600405043,1,1.53789599662974,0.954472506072071,2.32417199451808,1.28984819630008,1.74802288066131,1.28626061130852,1.06275556299899,1.51531660317478,1.21369665018968,1.36149870582228,3.40905322186392,2.82822322367299,4.07972602642348
"29",2020-04-15,"E06000013 - North Lincolnshire",16,196.04114420798,129.693373774485,278.645772477628,170.606649031405,220.408470874936,1,1.58934013184497,1.00185030968206,2.37800176132147,1.33815504041634,1.80344403380556,1.13558545892389,0.934852049142489,1.34276625224495,1.06822669883245,1.20541153769135,3.40905322186392,2.82822322367299,4.07972602642348
"30",2020-04-16,"E06000013 - North Lincolnshire",12,206.718272415272,134.099199350259,297.674558012026,178.187849548379,232.867099410214,0,1.63395130653488,1.04680945342212,2.41042407046387,1.38529140901462,1.84837232929631,1.2065645619985,0.988935963705101,1.43226814777912,1.1347555548842,1.28006120875114,3.40905322186392,2.82822322367299,4.07972602642348
"31",2020-04-17,"E06000013 - North Lincolnshire",19,185.982934613595,117.086540974307,273.519961950153,158.823174330725,211.30629070069,1,1.67373646545317,1.08694288029252,2.43968377496138,1.4288401870024,1.88485152524207,1.07556598215893,0.875652019204688,1.2899027483638,1.00889851899476,1.14545887053112,3.40905322186392,2.82822322367299,4.07972602642348
"32",2020-04-18,"E06000013 - North Lincolnshire",12,154.331696871965,94.1241876009533,233.409933277842,130.467392003693,176.519410162107,1,1.70774661068269,1.12350592098538,2.45975948145565,1.46939506223691,1.91936539260528,0.876508058022183,0.708938077334471,1.06467838148159,0.818857239294428,0.936841565997431,3.40905322186392,2.82822322367299,4.07972602642348
"33",2020-04-19,"E06000013 - North Lincolnshire",7,215.712260141106,131.192065003919,325.291711049813,181.614031279603,246.933772134477,1,1.73624260244287,1.15737969827885,2.46437136130099,1.50142426613074,1.93953852601518,1.20902320517505,0.988630685335381,1.44182694981673,1.13782245856186,1.28376743999282,3.40905322186392,2.82822322367299,4.07972602642348
"34",2020-04-20,"E06000013 - North Lincolnshire",17,211.41124767038,127.469969106275,321.68814842467,177.71022652154,242.057030537085,1,1.76058388109092,1.18796461343148,2.45831888131297,1.53198710219727,1.95930880117595,1.17551287777306,0.972737517690453,1.38217402610725,1.10934450627235,1.24454516843516,3.40905322186392,2.82822322367299,4.07972602642348
"35",2020-04-21,"E06000013 - North Lincolnshire",14,232.193194296807,135.197966347852,357.675960971326,193.522613821015,267.048823123242,1,1.78098412109239,1.22170108562154,2.46177553564134,1.5574746793597,1.97638431679716,1.27153866746869,1.05057523255651,1.49477916354567,1.19833603482605,1.34544431257335,3.40905322186392,2.82822322367299,4.07972602642348
