"","date","country","reported_cases","predicted_cases","cases_min","cases_max","cases_min2","cases_max2","reported_deaths","estimated_deaths","deaths_min","deaths_max","deaths_min2","deaths_max2","rt","rt_min","rt_max","rt_min2","rt_max2","mu_rep","mu_li","mu_ui"
"1",2020-03-05,"E06000018 - Nottingham",1,64.2086621255546,31.1328968540583,113.558663275034,48.8728248941474,76.4151998368808,0,6.42086621255546e-14,3.11328968540583e-14,1.13558663275034e-13,4.88728248941474e-14,7.64151998368808e-14,3.67053208664333,3.1297326065163,4.32921474112544,3.4410567049992,3.87366271986875,3.58608872017363,3.0542377725963,4.23170182499369
"2",2020-03-06,"E06000018 - Nottingham",0,64.2086621255546,31.1328968540583,113.558663275034,48.8728248941474,76.4151998368808,0,1.26917580337356e-06,6.46821198394504e-07,2.21994377906797e-06,9.87015086370744e-07,1.49663114479058e-06,4.16411896038274,3.51636283100623,4.96087892918066,3.88793783286399,4.40912123225129,3.58608872017363,3.0542377725963,4.23170182499369
"3",2020-03-07,"E06000018 - Nottingham",1,64.2086621255546,31.1328968540583,113.558663275034,48.8728248941474,76.4151998368808,0,2.15759886573505e-05,1.09959603727066e-05,3.77390442441555e-05,1.67792564683026e-05,2.54427294614399e-05,4.07663759751035,3.44968881625604,4.85072400499115,3.80943416366307,4.3142395570379,3.58608872017363,3.0542377725963,4.23170182499369
"4",2020-03-08,"E06000018 - Nottingham",0,64.2086621255546,31.1328968540583,113.558663275034,48.8728248941474,76.4151998368808,0,0.000135801810960971,6.92098682282119e-05,0.000237533984360273,0.00010561061424167,0.000160139532492592,3.95629671681035,3.34798703179145,4.69860474581009,3.70336734003588,4.18492311113843,3.58608872017363,3.0542377725963,4.23170182499369
"5",2020-03-09,"E06000018 - Nottingham",1,64.2086621255546,31.1328968540583,113.558663275034,48.8728248941474,76.4151998368808,0,0.000553360650270873,0.000282014042500004,0.000967895487673636,0.000430338577657644,0.000652531179128694,3.70268681653262,3.15297335387812,4.37043459648933,3.4708965491514,3.90917273557022,3.58608872017363,3.0542377725963,4.23170182499369
"6",2020-03-10,"E06000018 - Nottingham",3,64.2086621255546,31.1328968540583,113.558663275034,48.8728248941474,76.4151998368808,0,0.00157123964457647,0.000800764643612396,0.00274829039848615,0.00122192467692698,0.00185282935725074,3.67916096521021,3.13736620136807,4.34131449603702,3.4485215702245,3.88316798957967,3.58608872017363,3.0542377725963,4.23170182499369
"7",2020-03-11,"E06000018 - Nottingham",0,126.910196317861,69.8888684633297,202.667620500597,102.354700176952,148.237355699013,0,0.00359113293564549,0.00183018058085725,0.00628133092287283,0.00279275918688602,0.00423471782418496,3.78998750615456,3.21761720852782,4.49322147828484,3.55137337902137,4.00849070236539,3.58608872017363,3.0542377725963,4.23170182499369
"8",2020-03-12,"E06000018 - Nottingham",3,151.126280845625,83.8291766911953,240.048019682823,122.221569370054,176.543052892653,0,0.00699947468944761,0.00356726070605548,0.0122425888730784,0.0054433383280131,0.00825383012744619,3.71553621054841,3.16346727224873,4.40278706085973,3.48147008013659,3.92746121670398,3.58608872017363,3.0542377725963,4.23170182499369
"9",2020-03-13,"E06000018 - Nottingham",4,178.162122090369,100.807437010068,279.651538749003,145.386434526592,206.574609548791,0,0.0122709971451451,0.00625479581504238,0.0214574430644589,0.00954336269061548,0.0144691858972314,3.53768263993502,3.02300695618756,4.18310247236323,3.32006065218063,3.73318790119343,3.58608872017363,3.0542377725963,4.23170182499369
"10",2020-03-14,"E06000018 - Nottingham",1,228.260169857874,133.073188996641,354.420919460918,187.483055634697,263.335281065735,0,0.0198833065419017,0.0101399669142669,0.0347390695094805,0.0154616456326493,0.0234537508540823,3.6274020140454,3.07305324131815,4.29969149697996,3.40298539786628,3.8321225779261,3.58608872017363,3.0542377725963,4.23170182499369
"11",2020-03-15,"E06000018 - Nottingham",2,235.540274293331,141.18110862403,358.417907558912,196.346607484758,270.296428143126,0,0.030502772254699,0.015573701272704,0.053133705096345,0.0237388948661345,0.0359806187836536,2.99213264132717,2.56862018332955,3.49699018564491,2.82419638101828,3.14413811001995,3.58608872017363,3.0542377725963,4.23170182499369
"12",2020-03-16,"E06000018 - Nottingham",1,381.100468701578,231.693773483836,573.505563616717,318.649872913423,435.632719541943,0,0.0446238576580727,0.0229002128398672,0.077258683460071,0.0348391165120345,0.0526020943540641,3.9012512479175,3.27295126233003,4.66069347661402,3.64440660078816,4.12887741905981,3.58608872017363,3.0542377725963,4.23170182499369
"13",2020-03-17,"E06000018 - Nottingham",5,409.362971403443,255.883322095139,602.759562445407,346.777392139314,465.520490481047,0,0.0630019204435834,0.0327649302880596,0.108600296372964,0.0493636742137336,0.0742521059962827,3.39286367577811,2.86689200808006,4.04840700166016,3.18332699203301,3.58247002821335,3.58608872017363,3.0542377725963,4.23170182499369
"14",2020-03-18,"E06000018 - Nottingham",2,395.87838068926,255.160067086587,571.950297207891,339.441945117956,445.766514629015,0,0.0863291107080869,0.0451717517244345,0.148089702960665,0.0679997457519576,0.101519071008417,2.62807905448085,2.24695425083337,3.0823611192441,2.48302007778691,2.76951155661685,3.58608872017363,3.0542377725963,4.23170182499369
