"","date","country","reported_cases","predicted_cases","cases_min","cases_max","cases_min2","cases_max2","reported_deaths","estimated_deaths","deaths_min","deaths_max","deaths_min2","deaths_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"12",2020-03-15,"E10000003 - Cambridgeshire",2,375.587490523302,247.798776024053,550.669130354041,321.375102034838,420.73323808012,0,0.0586509381648576,0.0322574387322926,0.0959409713677358,0.0464758497321809,0.0688369288827226,2.94134147928917,2.55741427461429,3.3717064721825,2.79685942431865,3.08035697453006
"13",2020-03-16,"E10000003 - Cambridgeshire",1,568.134679056127,387.549142181488,817.087298834088,489.887963340861,635.07895932684,0,0.0823499185470304,0.0457038998767248,0.134101659785344,0.065488665885121,0.0964926131389268,3.60623545398163,3.07714002059971,4.18676993353813,3.41383064804972,3.78598426272289
"14",2020-03-17,"E10000003 - Cambridgeshire",1,637.868716939979,445.221082870514,902.244946132336,553.377243521583,708.714266519026,0,0.112677649892167,0.063284651914931,0.182375965770691,0.0900484432755665,0.131802122399096,3.30254916480689,2.80831254241762,3.83754109813142,3.1229666294903,3.4691445853839
"15",2020-03-18,"E10000003 - Cambridgeshire",9,655.777461228954,466.189323833703,915.703236814942,573.14047022541,725.250590411947,0,0.150966583135337,0.0859798035443458,0.242225616023754,0.121230068126588,0.176131620531915,2.7479136659877,2.35295265238018,3.18106734575977,2.60303247355803,2.88099643057703
"16",2020-03-19,"E10000003 - Cambridgeshire",7,805.666343699125,575.808741844005,1116.19697529104,704.450428422075,888.762321414494,0,0.198970669259222,0.115479058012103,0.315525450682119,0.160834902262877,0.231626086386534,2.75955225061707,2.3507596768803,3.20913805127857,2.61117231887811,2.89597538351548
"17",2020-03-20,"E10000003 - Cambridgeshire",9,886.516107022125,638.426732193695,1216.71680166073,779.566500566457,972.989225146922,0,0.258312853327504,0.152860425715697,0.40416885667897,0.210217988344046,0.299691139900603,2.52778355849626,2.1604061791555,2.92755089676396,2.39520758812665,2.65049208615315
"18",2020-03-21,"E10000003 - Cambridgeshire",9,1000.11579201026,730.522958235123,1363.94339973854,886.479775010029,1094.61790390817,0,0.330871773329066,0.199815682737243,0.509459111059866,0.271183342669983,0.382268672395081,2.4036569868122,2.06308152862517,2.7640288197957,2.27636887579058,2.51997781478895
"19",2020-03-22,"E10000003 - Cambridgeshire",5,1030.52837876772,762.479108226649,1390.14991329866,916.185175395398,1126.13437279944,0,0.419506202342555,0.258949794390041,0.636271070442966,0.347547250979315,0.481931951189841,2.11393745257734,1.82277614828026,2.42769252398708,2.00700838714716,2.21352070052854
"20",2020-03-23,"E10000003 - Cambridgeshire",14,1082.42323550215,815.411513607976,1447.35934862354,968.37298780325,1178.32819941168,0,0.527047959392653,0.331714351339599,0.785897431624004,0.439671346378477,0.602880118858565,1.92079235094772,1.65620432992603,2.21555783870331,1.82104686621615,2.01149879325803
"21",2020-03-24,"E10000003 - Cambridgeshire",17,796.168974785084,609.218365006054,1052.9640006138,716.664311804018,864.234500170757,0,0.656452638422162,0.421388809462135,0.964257381563251,0.553341138700036,0.746531937529683,1.24417157275232,1.07155741927679,1.43646005743356,1.1827236617874,1.301968600017
"22",2020-03-25,"E10000003 - Cambridgeshire",17,833.973466011692,640.284280938001,1097.36077640419,752.072840690083,906.416971640387,0,0.810408523387257,0.530337481329983,1.17400334193299,0.689466170888654,0.916189364298393,1.17595643020334,1.0097077509952,1.35889726213122,1.11630270185169,1.23284789946249
"23",2020-03-26,"E10000003 - Cambridgeshire",12,840.24135546394,647.237344292671,1104.80724137115,756.436293510694,911.103885717795,0,0.992132438829933,0.661822239479313,1.42134881090371,0.853208480421369,1.11628416430015,1.10657342340438,0.948023326012762,1.28315875402013,1.04938746995834,1.16080135933279
"24",2020-03-27,"E10000003 - Cambridgeshire",18,791.546635621589,613.46007816082,1036.94341440572,712.833507256627,858.970676506027,1,1.20207880872669,0.811442052230465,1.69841908563262,1.0390546431043,1.34489569713166,0.998304075439559,0.851665145357247,1.16338114721339,0.944681764535371,1.04868235675832
"25",2020-03-28,"E10000003 - Cambridgeshire",9,650.22485489964,496.669417388359,856.762812064921,584.442274532087,704.621232937046,1,1.44099516937635,0.988653238505893,2.00907764048607,1.25483007961465,1.6030064237956,0.799816876808189,0.657897604662683,0.953776545025652,0.747680151438935,0.850571422889456
"26",2020-03-29,"E10000003 - Cambridgeshire",12,648.130765392605,486.034050296218,864.625237842942,580.216404647929,706.972873108626,1,1.70860435862174,1.19848216031016,2.35620682854182,1.49793729401969,1.88980545731347,0.789997312178482,0.635023743559859,0.957919917494951,0.732437676089487,0.846029200475756
"27",2020-03-30,"E10000003 - Cambridgeshire",25,714.294855559108,546.385454789113,941.213384959731,643.139347438831,774.803813499002,1,2.00341711652675,1.43290015580785,2.72772155493552,1.76989308937567,2.20762730299355,0.876795730552731,0.739937004797899,1.02530037544635,0.828402882436197,0.922157129866267
"28",2020-03-31,"E10000003 - Cambridgeshire",20,850.279362014754,647.157517958581,1120.29283628654,763.506996330267,922.52680810905,1,2.32062015563978,1.67863868026804,3.117245648842,2.06431884424921,2.54809227420908,1.06229090678408,0.908372355134883,1.23046465163502,1.00737900338914,1.11423486135646
"29",2020-04-01,"E10000003 - Cambridgeshire",13,694.487502654313,522.296332217323,920.647486795893,623.929455146768,756.489421150562,1,2.65635830910753,1.95015047384214,3.52190656840173,2.37732698866348,2.90427365157197,0.882615323654121,0.746400968786148,1.03572645344215,0.83311121755161,0.929025595532683
"30",2020-04-02,"E10000003 - Cambridgeshire",22,735.425623421515,546.484423269853,976.229615904951,660.267928237321,802.101843207746,1,3.00249835985336,2.23594000222758,3.94111237626686,2.70007082792782,3.26918637387107,0.94446664935029,0.805319785319459,1.10172956556043,0.893520483708123,0.99301995399233
"31",2020-04-03,"E10000003 - Cambridgeshire",17,745.996621482566,547.35003542197,995.75467025815,669.612053048961,816.979171615816,3,3.35526856271533,2.52482329620863,4.36752270760768,3.03634498375178,3.64518853089846,0.967914031694249,0.825183492298305,1.12584453318951,0.916830252473102,1.01665891790462
