"","date","country","reported_cases","predicted_cases","cases_min","cases_max","cases_min2","cases_max2","reported_deaths","estimated_deaths","deaths_min","deaths_max","deaths_min2","deaths_max2","rt","rt_min","rt_max","rt_min2","rt_max2","mu_rep","mu_li","mu_ui"
"1",2020-02-23,"E10000030 - Surrey",0,35.7425290813156,17.0817675529639,59.8234924059034,27.6555091512381,42.9052236191459,0,3.57425290813156e-14,1.70817675529639e-14,5.98234924059034e-14,2.76555091512381e-14,4.29052236191459e-14,3.18182636745964,2.81562931538133,3.69391859505256,3.01000715573659,3.32273768940655,3.49232208903402,3.12772890698823,4.02377580240378
"2",2020-02-24,"E10000030 - Surrey",0,35.7425290813156,17.0817675529639,59.8234924059034,27.6555091512381,42.9052236191459,0,1.09216098041468e-06,5.2717121550021e-07,1.74599496123007e-06,8.61651248991186e-07,1.30841764186314e-06,3.35405234343654,3.00932110313227,3.85601853827201,3.16994639636496,3.49410405620521,3.49232208903402,3.12772890698823,4.02377580240378
"3",2020-02-25,"E10000030 - Surrey",1,35.7425290813156,17.0817675529639,59.8234924059034,27.6555091512381,42.9052236191459,0,1.1285663464285e-05,5.44743589350217e-06,1.80419479327107e-05,8.90372957290892e-06,1.35203156325858e-05,3.54791983131764,3.17580222068192,4.0958938333931,3.34981629843828,3.69582817808871,3.49232208903402,3.12772890698823,4.02377580240378
"4",2020-02-26,"E10000030 - Surrey",0,35.7425290813156,17.0817675529639,59.8234924059034,27.6555091512381,42.9052236191459,0,7.31747856877836e-05,3.5320471438514e-05,0.000116981662402414,5.77306336824094e-05,8.76639820048305e-05,3.59465150532281,3.2146528753132,4.1389053301282,3.40652299435342,3.74157698020031,3.49232208903402,3.12772890698823,4.02377580240378
"5",2020-02-27,"E10000030 - Surrey",0,35.7425290813156,17.0817675529639,59.8234924059034,27.6555091512381,42.9052236191459,0,0.000294883464711964,0.000142336228185057,0.000471418639532118,0.00023264583722762,0.000353272763303048,3.51522583450153,3.14640571174531,4.05615882914733,3.32106576944347,3.66029155641423,3.49232208903402,3.12772890698823,4.02377580240378
"6",2020-02-28,"E10000030 - Surrey",1,35.7425290813156,17.0817675529639,59.8234924059034,27.6555091512381,42.9052236191459,0,0.000844604491520686,0.000407679073320162,0.00135023610335125,0.000666343632553184,0.00101184297637416,3.44622801065925,3.08306308333591,3.98038580338512,3.25438907590931,3.59658891688039,3.49232208903402,3.12772890698823,4.02377580240378
"7",2020-02-29,"E10000030 - Surrey",0,58.3341505224147,31.9040903447513,91.3348301616831,47.524663126105,68.3243320553622,0,0.00198045191115195,0.00095593713744038,0.00316607086303052,0.00156246093150402,0.00237259732391183,3.11712504348106,2.81080790627993,3.55815190236783,2.95836058100246,3.23913801411584,3.49232208903402,3.12772890698823,4.02377580240378
"8",2020-03-01,"E10000030 - Surrey",0,85.0583599626632,47.2363535383451,132.016566155238,69.7975060217053,99.008032801989,0,0.00392446001630039,0.00189441804058102,0.00627366538496539,0.00309625832833904,0.004701470140527,3.78811151429824,3.37029927030662,4.40125742608279,3.56718845674402,3.95706289562736,3.49232208903402,3.12772890698823,4.02377580240378
"9",2020-03-02,"E10000030 - Surrey",0,99.6050028017995,56.4844627691422,153.240186062632,82.4052067506697,115.391927456017,0,0.00693260754809592,0.00334778125372903,0.0110805361440165,0.00547040614393507,0.00830458135031994,3.65148026525062,3.26002062210844,4.22597927428472,3.44583603773191,3.80670557292882,3.49232208903402,3.12772890698823,4.02377580240378
"10",2020-03-03,"E10000030 - Surrey",2,121.951129870033,71.1487178854072,185.388280828681,101.845987801075,140.517995938086,0,0.0113574970841633,0.00549239063532337,0.0181409144575557,0.00896710139231792,0.0136012736768243,3.59610385951136,3.21445949703919,4.14328338871709,3.40025147829386,3.74400410914325,3.49232208903402,3.12772890698823,4.02377580240378
