"","date","country","reported_cases","predicted_cases","cases_min","cases_max","cases_min2","cases_max2","reported_deaths","estimated_deaths","deaths_min","deaths_max","deaths_min2","deaths_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"13",2020-03-17,"E06000022 - Bath and North East Somerset",0,292.63871674635,183.961291193154,441.953695966292,245.937764623513,332.153403130404,0,0.0542996047660491,0.026970414117527,0.100692866248988,0.0412398994640338,0.0643696427761724,3.0283095108598,2.43409583224095,3.61927886382068,2.83303716636727,3.21868833072055
"14",2020-03-18,"E06000022 - Bath and North East Somerset",5,297.197792974818,192.113842869687,436.236108345212,252.044773119657,336.695330372763,0,0.0738885843532422,0.0370422389376334,0.135786932702302,0.0562807061187167,0.087399978482728,2.50292761938311,2.00764365814603,3.01714317290418,2.33694977181409,2.66501857617268
"15",2020-03-19,"E06000022 - Bath and North East Somerset",3,318.526173152597,209.587830099375,461.219112424974,272.768999981575,358.430079885125,0,0.0981274453850752,0.0498477992377714,0.177742416892288,0.0752106420432637,0.115988716480661,2.22212240811003,1.78651502210322,2.67778722551614,2.07049023189829,2.36461987440223
"16",2020-03-20,"E06000022 - Bath and North East Somerset",3,339.332012687877,227.045498268279,484.688724591895,291.350236025893,380.041735598347,0,0.127979990112543,0.0658456871368583,0.227288417299417,0.0989543529631917,0.151031896609136,2.01310015771681,1.61994060862886,2.41994690914223,1.87656735654127,2.1379848191769
"17",2020-03-21,"E06000022 - Bath and North East Somerset",1,333.529699854599,227.297965649444,469.56866671899,288.255384218414,373.588025135035,0,0.164808885879104,0.08666160398297,0.287656483291686,0.128760717076366,0.193608392833707,1.72337350669269,1.39364163202261,2.06175910139956,1.6089960666761,1.83499186583924
"18",2020-03-22,"E06000022 - Bath and North East Somerset",2,368.485797231804,252.720522543076,517.435123846389,319.308167775058,411.379843339329,0,0.209251462465278,0.112951512440789,0.358303831971051,0.165035545470025,0.244751655438393,1.69263593554756,1.36939886827374,2.02161062878495,1.58239314177051,1.80430966568185
"19",2020-03-23,"E06000022 - Bath and North East Somerset",4,385.309088483812,265.532480377704,537.155507042628,334.313318567208,428.553065729051,0,0.262114604552098,0.145189135248919,0.440337893133391,0.208729018397595,0.305070101173842,1.60426551843758,1.29603838267128,1.93650360447214,1.49050683073064,1.70878483365307
"20",2020-03-24,"E06000022 - Bath and North East Somerset",3,255.166624617306,178.326180444113,350.929573258298,222.009990878431,283.578438770958,0,0.324447887737082,0.184134585749552,0.536443803606948,0.260833924231175,0.377048667828348,0.977289710728515,0.755686703192055,1.19894376544965,0.899248163891107,1.05572652765399
"21",2020-03-25,"E06000022 - Bath and North East Somerset",4,268.325056414525,187.056970339635,370.773849131926,233.580374348232,298.688762816765,0,0.396910763767893,0.229030306374455,0.644834429474523,0.321020858500396,0.459021910276573,0.96027448527432,0.740202128196566,1.18390393461214,0.88210593555714,1.03797867442465
"22",2020-03-26,"E06000022 - Bath and North East Somerset",5,268.31069620447,186.751586028785,370.746052378813,233.012104544763,300.443902386958,0,0.479401369651325,0.282516694157585,0.766577250453039,0.391089899502839,0.552706299515565,0.925020726129336,0.71058962405623,1.14257372599434,0.849235394380623,1.00098970861149
"23",2020-03-27,"E06000022 - Bath and North East Somerset",4,228.804688218932,158.241323556558,317.865699398091,197.686813630368,256.387957445118,1,0.572218125688686,0.344180812423308,0.897147910027413,0.46990260633877,0.655286744256426,0.7773874842068,0.585035689553056,0.971581205840893,0.710081495296114,0.845788142141004
"24",2020-03-28,"E06000022 - Bath and North East Somerset",2,177.472879437297,118.898882194519,248.979943362643,152.269401106503,200.082805335706,1,0.674767907561387,0.41317784585373,1.04208054471692,0.559172267512281,0.768951277140256,0.604076587985098,0.437624021793564,0.778109823799712,0.544857531551872,0.660350289393489
